,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PercentAmplitude,PeriodLS
2298,0.017,0.049761,5,0.280936,-0.002,-2e-06,0.6347659999999999,15.124819,0.0005690000000000001,0.005,0.501672,0.001917,17.894409
2299,0.063,0.0,2,0.136667,0.09,1.6e-05,1.644479,15.39418,0.002059,0.008,0.696667,0.007345999999999998,0.953092
2300,0.01175,0.433702,3,0.352113,0.0,-1.2e-05,0.177226,13.921760999999998,0.000469,0.004,0.366197,0.001365,41.170864
2301,0.015,0.446932,2,0.348837,-0.0045,-5.8e-05,0.07566,14.72486,0.000605,0.006999999999999999,0.255814,0.001222,1.041905
2302,0.023,0.068164,3,0.306667,0.001,-1.4e-05,1.408451,13.559893,0.0009,0.006999999999999999,0.543333,0.003024,1442.10438
2303,0.0235,0.287914,3,0.343333,0.0025,-1.2e-05,0.952381,14.72649,0.000798,0.008,0.37,0.002037,1.000442
2304,0.0225,0.17869200000000002,2,0.293333,-0.0015,2e-06,1.93662,13.353637,0.000927,0.0085,0.436667,0.002883,1424.10104
2305,0.0185,0.055811,4,0.32107,0.005,7.000000000000002e-06,0.012084,15.095572,0.000627,0.006,0.428094,0.001789,2159.07723
2306,0.1,5e-06,6,0.313333,0.054000000000000006,5e-06,0.015072,14.396977,0.003573,0.032,0.373333,0.010424,352.703322
2307,0.10875,0.203355,12,0.347222,0.018000000000000002,0.000699,0.159697,13.878389000000002,0.004581,0.0445,0.263889,0.008792,190.820237
2308,0.07125,1.5e-05,4,0.29771,0.001,-1.3e-05,9.589041,12.816366,0.002618,0.017,0.496183,0.007256999999999999,33.376519
2309,0.209,0.000391,1,0.35,0.046,1.1e-05,1.897285,18.876027,0.005919,0.086,0.276667,0.016327,0.373971
2310,0.8885,0.0,30,0.416667,0.1675,-0.000206,0.057369,14.977937,0.036323,0.4955,0.16,0.06742999999999999,266.042841
2311,0.0155,0.084566,2,0.296667,-0.002,4e-06,0.365631,15.110247,0.0005200000000000001,0.006,0.42,0.001522,0.988838
2312,0.2735,0.0,1,0.103679,0.4215,-1.7e-05,4.354317,18.387692,0.006901999999999999,0.026,0.839465,0.032205000000000004,2.009751
2313,0.022,0.113818,2,0.353333,-0.002,-3e-06,0.670241,14.7397,0.000782,0.008,0.333333,0.002239,1.0641040000000002
2314,0.027000000000000003,0.266166,1,0.3,-0.008,1.3e-05,2.663438,17.065832999999998,0.000831,0.009000000000000001,0.506667,0.002813,0.10280999999999997
2315,0.1145,0.0024010000000000004,8,0.421488,0.013,0.00031,0.319489,12.886752,0.005496,0.058,0.264463,0.010166,1338.03906
2316,0.0265,0.291599,4,0.303333,-0.0065,3e-06,0.054585,13.5553,0.001004,0.009000000000000001,0.42,0.00273,514.584402
2317,0.079,0.0,24,0.25666700000000003,0.004,-9.7e-05,2.90018,14.278963,0.002641,0.022,0.486667,0.008615000000000001,472.79648
2318,0.03225,0.461278,3,0.386792,0.0075,1.1e-05,0.53374,13.2805,0.00129,0.014,0.367925,0.003765,1.030721
2319,0.014,0.124106,2,0.285714,0.001,-2e-06,0.16713699999999998,15.396369,0.000472,0.005,0.47619,0.001494,0.108229
2320,0.1665,0.0,1,0.24,0.12,3e-06,5.350554,18.4743,0.004803,0.0445,0.656667,0.025092,0.8285799999999999
2321,0.32299999999999995,0.036963,1,0.366667,-0.07400000000000001,4.6e-05,13.345944,18.771673,0.009016,0.127,0.336667,0.024386,0.562659
2322,0.06375,0.266912,2,0.384615,-0.017,1.3e-05,0.111628,12.91325,0.002667,0.0285,0.336538,0.006736,20.699049
2323,0.0155,0.004554,3,0.31,0.0055,-7.000000000000002e-06,0.114188,14.197993,0.000549,0.005,0.506667,0.001902,1764.19764
2324,0.108,0.051471,4,0.365385,0.003,-0.000116,0.020595,13.511615,0.004281,0.047,0.230769,0.009586,197.835696
2325,0.0735,0.101262,6,0.347368,-0.014,0.00013700000000000002,0.127065,13.333821,0.003218,0.026,0.410526,0.0078,295.988853
2326,0.019,0.260581,2,0.333333,0.005,-1e-06,0.216372,14.330243,0.000661,0.006999999999999999,0.363333,0.001954,470.01742300000006
2327,0.04375,0.004627,5,0.280374,-0.0035,3.3e-05,0.49505,15.41628,0.00128,0.009000000000000001,0.5046729999999999,0.003308,156.628267
2328,0.038,0.033296,4,0.356667,-0.0015,-2.9e-05,0.4218520000000001,14.69644,0.001388,0.0165,0.293333,0.003164,1668.116628
2329,0.077,0.000205,4,0.35,0.011,8e-06,1.506024,13.75004,0.002988,0.03,0.296667,0.007129000000000002,26.851375
2330,0.024,0.110462,1,0.303333,0.004,4e-06,1.678005,16.419227,0.0007099999999999999,0.006999999999999999,0.566667,0.0032890000000000003,0.299539
2331,0.284,0.0,3,0.128378,0.198,-0.001853,39.794967,19.412642,0.00655,0.052000000000000005,0.8783780000000001,0.040229,0.933095
2332,0.024,0.13614400000000002,5,0.31666700000000003,0.005,3e-06,0.383877,15.6371,0.0007469999999999999,0.008,0.416667,0.0021100000000000003,0.997884
2333,0.2825,0.030076,7,0.267176,0.0015,-0.000363,0.342556,13.518947,0.009808,0.069,0.503817,0.028244,2782.09497
2334,0.022,0.522912,2,0.328431,-0.0025,-8e-06,0.428266,13.022941,0.000891,0.006999999999999999,0.45098,0.002534,133.727125
2335,0.055,0.0,32,0.296667,-0.009000000000000001,5e-05,0.341588,14.401303,0.002048,0.016,0.47,0.005345,185.929698
2336,0.025,0.537533,2,0.31666700000000003,-0.002,-5e-06,1.255887,14.316133,0.000911,0.009000000000000001,0.46,0.003004,0.998862
2337,0.0165,0.578703,1,0.339623,0.0015,-1e-05,0.015296,13.550047,0.000687,0.0075,0.358491,0.002251,0.995505
2338,0.0355,0.330923,2,0.286667,-0.005,1e-06,0.375563,14.183703,0.001267,0.013,0.463333,0.004442,24.985496
2339,0.3315,1e-06,1,0.424242,-0.131,6.7e-05,2.064997,15.375848,0.013549,0.188,0.224242,0.026774,3.943207
2340,0.154,0.0,1,0.24,0.105,9e-06,0.191858,18.936047,0.004266,0.0455,0.676667,0.021772,1.359307
2341,0.2205,2.3e-05,2,0.336667,0.1045,-0.000139,25.065963,19.109257,0.006418999999999999,0.09,0.353333,0.018855,0.174818
2342,0.112,0.0,5,0.233607,0.023,2.8000000000000006e-05,4.022346,14.186352,0.0033810000000000003,0.013,0.668033,0.0111,579.533833
2343,0.184,0.000725,7,0.356667,-0.048,-0.00012,0.358102,14.113407,0.007277,0.0765,0.263333,0.017703,68.991715
2344,0.248,0.004157,1,0.346667,0.019,-6.9e-05,0.497102,19.006943,0.006969,0.1,0.35,0.020503,0.6711
2345,0.045,0.000719,36,0.323333,0.02,3.4e-05,0.666667,14.975923000000002,0.001719,0.0185,0.376667,0.006645,759.849295
2346,0.0335,0.154427,3,0.33,-0.009000000000000001,-1.8e-05,0.525762,14.129917,0.001183,0.012,0.416667,0.003255,0.996815
2347,0.02025,0.566729,3,0.275362,0.006999999999999999,7e-05,0.20487800000000006,14.015826,0.000763,0.006999999999999999,0.362319,0.002497,34.16101
2348,0.0155,0.027532,1,0.334448,-0.0025,-3e-06,0.8240430000000001,15.438562,0.000544,0.006,0.41806,0.001684,14.871982
2349,0.1905,0.0,7,0.267559,0.182,1.1e-05,2.166985,12.862605,0.006698999999999999,0.046,0.525084,0.027786,803.549716
2350,0.1355,0.0,1,0.466063,0.08900000000000001,2.7e-05,13.148789,14.566018,0.006665000000000001,0.076,0.144796,0.013213,0.303967
2351,0.0465,0.096493,3,0.36,0.002,3e-06,0.014383000000000003,14.568413,0.0017109999999999998,0.018000000000000002,0.29,0.003913000000000001,30.343957
2352,0.3605,0.0,1,0.25,0.265,1e-05,0.415627,19.67483,0.008598999999999999,0.091,0.593333,0.039642,1.031143
2353,0.013,0.256992,3,0.357664,0.004,5e-06,0.155976,13.90838,0.00047,0.004,0.430657,0.00151,0.50397
2354,0.0135,6.4e-05,4,0.273333,0.0095,1.1e-05,0.365199,14.918243,0.000454,0.004,0.54,0.0016760000000000002,1.081351
2355,0.1415,0.430738,1,0.29940100000000003,0.033,-3.4e-05,2.042652,18.703892,0.003716,0.044,0.461078,0.010589,0.655115
2356,0.016,0.273728,1,0.336667,-0.001,1e-06,0.01913,15.683707,0.000531,0.006,0.433333,0.00153,0.29882
2357,0.246,3e-05,5,0.268293,0.197,0.000336,0.039452,13.041427,0.009921,0.085,0.390244,0.029181,98.626896
2358,0.0175,0.140872,3,0.301003,-0.0015,4e-06,0.406504,15.093635,0.000605,0.006,0.35786,0.001855,19.175143
2359,0.146,0.0,1,0.17666700000000002,0.172,6e-06,1.6563150000000002,17.702863,0.004089,0.033,0.543333,0.015834,0.7035279999999999
2360,0.205,0.0,23,0.423333,0.053,-5e-05,0.7754800000000001,12.593123,0.009414,0.1055,0.323333,0.022899,732.98653
2361,0.1825,0.0,10,0.353333,0.16399999999999998,3.1e-05,0.016212999999999998,13.680287,0.007375,0.0725,0.2,0.021488,865.0688550000001
2362,0.023,0.6316930000000001,2,0.356667,-0.005,-6e-06,0.112233,15.636923,0.000729,0.008,0.433333,0.002174,0.997598
2363,0.0875,0.697415,3,0.293333,0.01,2e-06,0.452489,13.68584,0.003114,0.0295,0.42,0.009023,26.217213
2364,0.0315,0.11601,3,0.32450300000000004,0.01,-2e-06,0.120482,14.94098,0.001098,0.013,0.291391,0.002878,24.638441
2365,0.01,0.187377,1,0.29090900000000003,-0.0025,3e-06,0.408719,14.553527,0.000348,0.004,0.484848,0.001099,0.402267
2366,0.026,0.400206,3,0.33,-0.0025,0.0,2.035623,13.659523000000002,0.000951,0.009000000000000001,0.36,0.002489,159.812713
2367,0.034,0.053237,2,0.336667,0.0005,1e-06,0.088889,14.513979999999998,0.001245,0.0135,0.386667,0.003273,27.501693
2368,0.0305,0.023725,1,0.293333,0.004,1e-05,1.982875,16.827617,0.000911,0.009000000000000001,0.55,0.003685,0.249462
2369,0.016,0.056220000000000006,3,0.307692,0.006999999999999999,-2.7e-05,0.127328,15.120335999999998,0.000592,0.006,0.335664,0.001786,1.054686
2370,0.018000000000000002,0.002392,3,0.297659,0.004,-9e-06,0.384986,15.314037,0.000573,0.005,0.6153850000000001,0.002416,0.978359
2371,0.2555,0.0,1,0.17,0.334,4.1e-05,0.6211180000000001,18.46625,0.007418000000000002,0.0375,0.673333,0.025602,0.425088
2372,0.145,0.114819,1,0.303333,0.035,3e-06,3.07491,19.02942,0.003972,0.0475,0.603333,0.017659,3.577224
2373,0.1515,2.8000000000000006e-05,8,0.363333,-0.047,-5e-06,0.800291,13.227517,0.006229999999999999,0.066,0.313333,0.017079,106.826902
2374,0.0905,1e-06,5,0.386667,0.044,-1.6e-05,3.125,14.301082999999998,0.003716,0.0415,0.33,0.013365,71.84899899999998
2375,0.4585,0.337716,1,0.278912,0.015,-7.000000000000002e-06,0.8261729999999999,20.31418,0.012362,0.156,0.554422,0.049728,0.166562
2376,0.075,0.8488399999999999,2,0.29090900000000003,0.016,-4.1e-05,7.670455,13.172264000000002,0.002711,0.023,0.336364,0.006756999999999999,1.034116
2377,0.01125,0.125472,2,0.333333,0.004,1e-06,0.2185,13.666457,0.000477,0.005,0.380952,0.00139,9.474648
2378,0.241,1e-06,6,0.363333,-0.11,2.1e-05,0.390964,14.183747,0.009336,0.0925,0.346667,0.023932,85.887558
2379,1.132,0.000234,9,0.352941,-0.177,-0.000179,0.14968800000000002,12.44623,0.049256,0.465,0.254902,0.111707,267.71405
2380,0.013,0.206549,6,0.31,-0.003,-1e-06,0.354374,15.197437,0.000461,0.005,0.483333,0.001908,70.760806
2381,0.02875,0.535271,2,0.352381,0.0035,-1.3e-05,0.021394,13.227019,0.001155,0.011,0.380952,0.002949,694.736602
2382,0.1015,0.005749,4,0.313333,-0.0465,-2.9e-05,0.324324,13.67951,0.003589,0.0315,0.403333,0.009976,34.161141
2383,0.02,0.421099,2,0.345324,0.004,3e-06,0.15324400000000002,15.747921,0.000656,0.006999999999999999,0.374101,0.001588,82.20186899999999
2384,0.0555,0.0,1,0.097643,0.092,1.1e-05,0.115716,17.093861999999998,0.001437,0.009000000000000001,0.767677,0.007783,0.181178
2385,0.015,0.041004,1,0.34,0.005,-1e-05,0.3564,13.712747,0.000584,0.005,0.433333,0.001896,2792.12558
2386,0.267,0.0,1,0.214047,0.243,-1.9e-05,0.6079720000000001,19.477656,0.006344,0.068,0.5518390000000001,0.025902,0.340961
2387,0.0205,0.951478,1,0.310345,-0.001,2e-06,0.015197,14.498379000000002,0.000754,0.006999999999999999,0.310345,0.001655,0.080574
2388,0.0165,0.164404,3,0.327485,-0.0035,3e-06,0.203826,15.142497,0.000586,0.006,0.461988,0.002245,21.714429
2389,0.0175,0.27489600000000003,2,0.31,0.003,1e-06,0.805153,14.325907,0.000589,0.006,0.43,0.001675,0.999368
2390,0.059,0.0,1,0.45,-0.004,1e-06,0.100066,14.752867000000002,0.002605,0.0355,0.153333,0.004779,1.7221400000000002
2391,0.024,0.035145,3,0.31666700000000003,0.002,4e-06,0.295421,13.49891,0.000975,0.01,0.313333,0.002593,799.097891
2392,0.025,0.51805,2,0.32222199999999995,0.0115,3e-06,0.013912,13.185389,0.001014,0.009000000000000001,0.366667,0.002958,26.167125
2393,0.028,0.002382,3,0.283871,-0.009000000000000001,-3.2e-05,0.156666,14.741955,0.000883,0.006999999999999999,0.4709680000000001,0.002713,19.142859
2394,0.28175,0.0,9,0.181818,-0.3605,0.000181,0.284091,13.672873,0.011355,0.0675,0.454545,0.034186,173.50530700000004
2395,0.067,0.0,38,0.36,0.035,-2.4e-05,0.363196,15.061667000000002,0.002514,0.029,0.24,0.0062450000000000006,1042.572893
2396,0.1,0.0,1,0.196667,0.106,-7.000000000000002e-06,0.09358,17.790467,0.002627,0.024,0.603333,0.010348,0.916776
2397,0.0435,0.245734,2,0.326923,0.004,-3.1e-05,1.201201,14.156846,0.001531,0.013,0.403846,0.003815,31.29605
2398,0.0615,0.00014099999999999998,2,0.215686,0.0525,-3e-06,0.021868,12.925999999999998,0.00266,0.019,0.333333,0.0070459999999999984,1.036683
2399,0.026,0.592133,2,0.32,0.0,5e-06,0.065424,14.878993,0.0008699999999999999,0.0085,0.403333,0.002386,21.281796
2400,0.1315,0.0,7,0.246667,0.103,-0.001016,17.657823,18.695837,0.003319,0.027000000000000003,0.553333,0.011135,4.021822
2401,0.0865,0.571354,4,0.297203,0.011,1.7e-05,0.143358,12.595664,0.003633,0.031,0.433566,0.011116,55.413566
2402,0.1115,0.006443000000000001,7,0.33,0.028,-3.3e-05,0.297066,13.413157,0.00451,0.045,0.383333,0.015067,142.238595
2403,0.0215,0.34715,2,0.285714,-0.006,-0.000139,0.010552,12.229171,0.000962,0.008,0.285714,0.002044,0.919335
2404,0.992,0.0,9,0.147368,-1.689,-0.000541,0.214102,13.525084,0.03871,0.168,0.642105,0.142328,332.98746
2405,0.3325,0.000219,1,0.351648,-0.218,-5.9e-05,1.92692,15.645736,0.012127,0.121,0.252747,0.028289,0.5203949999999999
2406,0.013,0.224811,2,0.36,-0.003,6e-06,0.107488,13.318354,0.000493,0.005,0.417143,0.001427,16.619866000000002
2407,0.0165,0.143249,1,0.286667,-0.001,-2e-06,0.45977,15.9039,0.000517,0.0055,0.433333,0.001572,71.485488
2408,0.4285,0.0,1,0.246667,0.396,1e-06,0.44773,19.65504,0.011953,0.135,0.486667,0.044304,0.388282
2409,0.043,0.003958,4,0.273333,0.004,1.6e-05,0.395541,14.802713,0.001533,0.014,0.55,0.00527,52.35531
2410,0.16175,0.000267,4,0.297297,0.0355,0.000152,0.018028,14.044378,0.005685,0.037000000000000005,0.495495,0.014393,66.283679
2411,0.0135,0.413593,1,0.327759,0.002,-1e-06,0.87108,15.671565,0.000462,0.005,0.568562,0.001723,146.076512
2412,0.02,0.6418119999999999,2,0.333333,0.001,-1.1e-05,8.148147999999999,13.699253,0.000734,0.006999999999999999,0.396667,0.002044,2234.03944
2413,0.029,0.026392,7,0.393333,0.0,-2.5e-05,0.490597,14.395947,0.001101,0.012,0.326667,0.002779,2776.47416
2414,0.0775,1.1e-05,1,0.343333,0.036000000000000004,-2e-06,0.15801600000000002,17.225787,0.0025050000000000003,0.033,0.34,0.006967,0.396974
2415,0.016,0.000197,2,0.306667,0.008,-7.000000000000002e-06,0.511836,15.45471,0.000525,0.005,0.53,0.001747,11237.4963
2416,0.2325,0.0,1,0.42,-0.0075,-6e-06,0.441951,15.187033,0.009588,0.128,0.213333,0.016691,3.572602
2417,0.013,0.151566,1,0.296667,-0.001,-1e-06,0.327511,13.71834,0.000504,0.005,0.48,0.002114,0.995618
2418,0.0255,0.075008,4,0.303333,-0.005,-3e-06,0.19861,13.02332,0.000959,0.008,0.493333,0.003302,1.001008
2419,0.023,0.553846,1,0.286667,-0.003,-1e-06,1.400813,16.561303,0.000722,0.008,0.416667,0.002113,0.0656
2420,0.019,0.175939,4,0.389474,0.003,9e-06,1.002506,13.798505,0.000796,0.009000000000000001,0.252632,0.001667,1.003292
2421,0.14800000000000002,0.000902,9,0.4,0.025,-4e-05,0.914435,14.049127,0.0056240000000000005,0.0635,0.32,0.01292,63.94595500000001
2422,0.0155,0.164902,2,0.32,-0.005,3e-06,0.108108,13.848283,0.000573,0.005,0.47,0.001805,12.426663
2423,0.095,0.0,3,0.41,0.03,-0.000943,7.889908,17.360623,0.00345,0.0535,0.193333,0.00729,0.187347
2424,0.133,2e-06,1,0.283333,0.07400000000000001,-2e-06,0.198967,18.53063,0.003677,0.0445,0.43,0.011096,0.418215
2425,0.0225,0.149347,2,0.333333,0.006999999999999999,5e-06,0.017544999999999998,14.86958,0.0007610000000000001,0.008,0.446667,0.00269,0.997725
2426,0.0245,0.239494,8,0.296667,0.001,-3.1e-05,0.797227,15.876117,0.000737,0.006999999999999999,0.4,0.00189,325.922633
2427,0.032,0.000357,18,0.376667,0.02,4.1e-05,0.421319,14.66864,0.001166,0.013,0.363333,0.003613,41.555031
2428,0.014,0.23110100000000006,1,0.326667,0.0015,0.0,0.629261,13.117257,0.0005690000000000001,0.005,0.476667,0.00183,1.057235
2429,0.124,2.9e-05,8,0.27160500000000004,-0.042,0.000115,0.040314,12.287395,0.005742000000000001,0.035,0.407407,0.013326,64.7163
2430,0.0195,0.030803,3,0.3,0.002,-9e-06,0.568182,15.198847,0.00066,0.006999999999999999,0.386667,0.002171,0.999601
2431,0.01275,0.118792,3,0.320652,0.0015,-8e-06,0.107383,13.258658,0.000492,0.005,0.418478,0.001358,52.864655000000006
2432,0.0145,0.023032,2,0.32,0.0055,-6e-06,0.144875,14.2364,0.0005110000000000001,0.005,0.486667,0.001826,0.999472
2433,0.0515,0.0006349999999999999,15,0.384615,-0.004,7.099999999999999e-05,0.179147,13.471456,0.002186,0.022,0.274725,0.004639,166.836742
2434,0.0555,0.008523000000000001,13,0.259259,-0.03,-0.000225,1.926298,14.671148,0.001841,0.015,0.518519,0.006681,177.469855
2435,0.0265,0.088844,3,0.343333,0.006,-5e-06,0.228137,13.36415,0.00102,0.01,0.41,0.002919,0.999211
2436,0.011,0.315846,2,0.33871,0.0005,0.0,0.109369,14.355016,0.000421,0.004,0.408602,0.001254,53.53464200000001
2437,0.015,4e-06,1,0.175824,0.009000000000000001,0.0,0.022339,14.316912,0.000479,0.003,0.637363,0.002026,7.641872
2438,0.0795,6e-06,15,0.383333,0.024,-4.9e-05,0.294768,13.811073,0.003223,0.0355,0.303333,0.009163,514.2159320000002
2439,0.038,0.000742,2,0.293333,0.008,-9e-06,1.11595,15.64351,0.001192,0.012,0.483333,0.003708,0.946296
2440,0.0285,9e-06,2,0.26,0.008,-6e-06,0.623229,13.608917000000002,0.00099,0.006999999999999999,0.586667,0.003601,18.024064000000006
2441,0.0245,0.000184,2,0.252632,-0.0085,1e-06,4.7619050000000005,13.518610999999998,0.001021,0.006999999999999999,0.631579,0.004364,1.114654
2442,0.015,0.127773,3,0.303333,0.001,0.0,0.696517,14.788423000000002,0.0005070000000000001,0.005,0.43,0.0015550000000000002,653.162259
2443,0.0995,0.371432,5,0.343333,0.0155,2.7e-05,0.090882,14.3837,0.003699,0.0375,0.376667,0.010744,108.619399
2444,0.0805,0.0,1,0.18,0.0855,1e-06,0.148882,17.594170000000005,0.002263,0.017,0.68,0.010692,1.093961
2445,0.0205,0.347642,2,0.36,0.002,-1.1e-05,0.07283300000000001,14.26077,0.000752,0.0075,0.406667,0.0022440000000000003,2188.379805
2446,0.01825,0.748885,2,0.314286,-0.003,1.9e-05,0.013498,14.860171,0.0006450000000000001,0.0075,0.357143,0.001649,1.03603
2447,0.0275,0.266465,1,0.291946,-0.0015,2e-06,2.87307,16.381406,0.0008900000000000002,0.01,0.426174,0.002625,24.123357
2448,0.13,0.0,10,0.32,0.003,-0.000108,1.408451,14.3807,0.004404,0.037000000000000005,0.433333,0.010942,1789.143825
2449,0.0655,0.005129,7,0.333333,0.024,1.5e-05,0.014134,14.30473,0.002372,0.0235,0.406667,0.006956,622.638213
2450,0.04,0.07502400000000001,3,0.30935300000000004,0.006999999999999999,-5e-06,0.068177,15.123748,0.001337,0.0125,0.52518,0.004595,1.004857
2451,0.0215,0.247657,9,0.321212,-0.004,3e-05,0.125471,14.880999999999998,0.00079,0.008,0.381818,0.002083,494.77861
2452,0.2595,0.0,1,0.28,0.29100000000000004,-1.8e-05,1.83249,14.972907,0.010915,0.091,0.31666700000000003,0.030069,0.140259
2453,0.335,0.0,1,0.41,-0.1515,4.8e-05,13.417951,18.648557,0.010487,0.142,0.263333,0.026547,0.504506
2454,0.03,0.487394,2,0.32948,0.0025,-3e-06,0.430108,13.531289,0.001138,0.011,0.352601,0.002808,16.783147
2455,0.0205,0.018958000000000003,2,0.31,0.0085,-1.1e-05,0.127226,13.167923000000002,0.000771,0.006999999999999999,0.493333,0.002886,2923.6861
2456,0.0505,0.290735,2,0.303333,-0.006,4e-06,0.053943,13.994253,0.001887,0.019,0.43,0.0059310000000000005,17.93617
2457,0.194,0.0,11,0.243333,-0.109,-1.4e-05,0.903444,13.933583,0.0075819999999999985,0.0605,0.536667,0.024764,231.275415
2458,0.023,0.143273,2,0.336667,-0.006999999999999999,-2e-06,0.225338,13.900787,0.0008939999999999998,0.009000000000000001,0.43,0.002734,17.37547
2459,0.099,0.0,18,0.413333,0.009000000000000001,-2.4e-05,0.022485,15.33326,0.003752,0.05,0.24,0.007501000000000002,1.002927
2460,0.1055,0.0,7,0.277778,0.127,2.2e-05,0.258589,13.592827,0.004184,0.0295,0.493827,0.014439,0.993891
2461,0.021,0.312864,2,0.283333,-0.005,-5e-06,0.247761,13.809126999999998,0.0008269999999999999,0.008,0.473333,0.002897,0.93439
2462,0.274,0.038734,1,0.371681,-0.054000000000000006,-6.9e-05,0.66032,16.486655,0.009692,0.122,0.230088,0.021219,0.613081
2463,0.15025,0.0,12,0.193333,0.21600000000000005,9.8e-05,0.469851,15.190713,0.004994,0.0365,0.493333,0.0185,373.9878
2464,0.0995,0.019087,1,0.293333,0.045,0.000423,15.492957999999998,18.505307,0.002593,0.031,0.466667,0.009999,0.364609
2465,0.018000000000000002,0.075837,14,0.343373,-0.004,-3.6e-05,0.172861,14.572928,0.000685,0.006999999999999999,0.39759,0.001784,443.72116
2466,0.012,0.0008869999999999998,54,0.323333,-0.001,-0.001513,2.017937,13.788763,0.000461,0.005,0.3,0.001088,12.285084
2467,0.098,0.000487,7,0.357143,-0.0135,9e-05,0.032835,13.244259,0.004299,0.0425,0.303571,0.009733,694.024905
2468,0.031,0.001663,1,0.28,0.009000000000000001,-3e-06,2.303523,15.577073,0.000938,0.008,0.606667,0.003659,0.50303
2469,0.236,0.7555529999999999,1,0.306667,-0.01,1.8e-05,0.646285,18.96386,0.006222,0.0775,0.446667,0.019535,0.421232
2470,0.059,1.1e-05,6,0.296667,0.0175,5e-06,0.018865,14.077823,0.002134,0.019,0.49,0.007033,467.71546
2471,0.0215,0.203976,1,0.31,0.003,5e-06,0.017606999999999998,15.316870000000002,0.000712,0.006999999999999999,0.526667,0.002938,0.997664
2472,0.01625,0.0,3,0.238411,0.011,1.1e-05,0.164868,14.311007,0.000531,0.004,0.470199,0.001747,134.391499
2473,0.013,0.5057159999999999,5,0.326667,0.0005,-1.7e-05,0.858369,15.15624,0.000442,0.005,0.41,0.00132,54.013665
2474,0.1645,0.0,22,0.23,0.152,-7.6e-05,0.956938,14.172653,0.0058850000000000005,0.032,0.566667,0.018945,0.998084
2475,0.0215,0.404937,3,0.343333,-0.0025,7.000000000000002e-06,0.015578,14.669707,0.0007599999999999999,0.008,0.423333,0.002249,0.964934
2476,0.0165,0.0,4,0.289796,0.0115,-6e-06,2.333333,14.096943,0.000586,0.005,0.489796,0.001916,63.88561899999999
2477,0.04,0.8884559999999999,4,0.32,-0.002,-2e-06,0.013494,15.083437,0.001365,0.014,0.386667,0.003845,467.71546
2478,0.024,0.139968,2,0.313333,0.002,1.6e-05,3.614458,13.992826999999998,0.000904,0.009000000000000001,0.496667,0.0035020000000000003,1789.143825
